Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_1_317,VGND,li1,154.1000,16.3200,0.000002
FILLER_1_305,VGND,li1,148.5800,16.3200,0.000003
FILLER_1_293,VGND,li1,143.0600,16.3200,0.000003
FILLER_1_281,VGND,li1,137.5400,16.3200,0.000004
FILLER_1_279,VGND,li1,134.0900,16.3200,0.000004
FILLER_1_273,VGND,li1,132.4800,16.3200,0.000004
FILLER_1_261,VGND,li1,128.3400,16.3200,0.000004
FILLER_1_249,VGND,li1,122.8200,16.3200,0.000004
FILLER_1_237,VGND,li1,117.3000,16.3200,0.000004
FILLER_1_225,VGND,li1,111.7800,16.3200,0.000004
FILLER_1_223,VGND,li1,108.3300,16.3200,0.000004
FILLER_1_217,VGND,li1,106.7200,16.3200,0.000004
FILLER_1_205,VGND,li1,102.5800,16.3200,0.000004
FILLER_1_193,VGND,li1,97.0600,16.3200,0.000004
FILLER_1_181,VGND,li1,91.5400,16.3200,0.000003
FILLER_1_169,VGND,li1,86.0200,16.3200,0.000003
FILLER_1_166,VGND,li1,82.3400,16.3200,0.000003
FILLER_1_131,VGND,li1,66.0100,16.3200,0.000002
FILLER_1_125,VGND,li1,64.4000,16.3200,0.000002
FILLER_1_113,VGND,li1,60.2600,16.3200,0.000002
FILLER_1_111,VGND,li1,56.8100,16.3200,0.000002
FILLER_1_105,VGND,li1,55.2000,16.3200,0.000002
FILLER_1_93,VGND,li1,51.0600,16.3200,0.000002
FILLER_1_81,VGND,li1,45.5400,16.3200,0.000001
FILLER_1_69,VGND,li1,40.0200,16.3200,0.000001
FILLER_1_57,VGND,li1,34.5000,16.3200,0.000001
FILLER_1_55,VGND,li1,31.0500,16.3200,0.000001
FILLER_1_51,VGND,li1,29.9000,16.3200,0.000001
FILLER_1_39,VGND,li1,26.2200,16.3200,0.000000
FILLER_1_27,VGND,li1,20.7000,16.3200,0.000000
FILLER_1_15,VGND,li1,15.1800,16.3200,0.000000
FILLER_1_3,VGND,li1,9.6600,16.3200,0.000000
FILLER_0_365,VGND,li1,176.1800,10.8800,0.000000
FILLER_0_361,VGND,li1,172.2700,10.8800,0.000000
FILLER_0_349,VGND,li1,168.8200,10.8800,0.000000
FILLER_0_337,VGND,li1,163.3000,10.8800,0.000000
FILLER_0_333,VGND,li1,159.3900,10.8800,0.000000
FILLER_0_321,VGND,li1,155.9400,10.8800,0.000000
FILLER_0_309,VGND,li1,150.4200,10.8800,0.000000
FILLER_0_305,VGND,li1,146.5100,10.8800,0.000000
FILLER_0_293,VGND,li1,143.0600,10.8800,0.000000
FILLER_0_281,VGND,li1,137.5400,10.8800,0.000000
FILLER_0_277,VGND,li1,133.6300,10.8800,0.000000
FILLER_0_265,VGND,li1,130.1800,10.8800,0.000000
FILLER_0_253,VGND,li1,124.6600,10.8800,0.000000
FILLER_0_249,VGND,li1,120.7500,10.8800,0.000000
FILLER_0_237,VGND,li1,117.3000,10.8800,0.000000
FILLER_0_225,VGND,li1,111.7800,10.8800,0.000000
FILLER_0_221,VGND,li1,107.8700,10.8800,0.000000
FILLER_0_209,VGND,li1,104.4200,10.8800,0.000000
FILLER_0_197,VGND,li1,98.9000,10.8800,0.000000
FILLER_0_193,VGND,li1,94.9900,10.8800,0.000000
FILLER_0_181,VGND,li1,91.5400,10.8800,0.000000
FILLER_0_169,VGND,li1,86.0200,10.8800,0.000000
FILLER_0_164,VGND,li1,81.8800,10.8800,0.000000
FILLER_0_155,VGND,li1,77.2800,10.8800,0.000000
FILLER_0_147,VGND,li1,74.9800,10.8800,0.000000
FILLER_0_141,VGND,li1,70.8400,10.8800,0.000000
FILLER_0_137,VGND,li1,69.2300,10.8800,0.000000
FILLER_0_125,VGND,li1,65.7800,10.8800,0.000000
FILLER_0_113,VGND,li1,60.2600,10.8800,0.000000
FILLER_0_109,VGND,li1,56.3500,10.8800,0.000000
FILLER_0_97,VGND,li1,52.9000,10.8800,0.000000
FILLER_0_85,VGND,li1,47.3800,10.8800,0.000000
FILLER_0_81,VGND,li1,43.4700,10.8800,0.000000
FILLER_0_69,VGND,li1,40.0200,10.8800,0.000000
FILLER_0_57,VGND,li1,34.5000,10.8800,0.000000
FILLER_0_53,VGND,li1,30.5900,10.8800,0.000000
FILLER_0_41,VGND,li1,27.1400,10.8800,0.000000
FILLER_0_29,VGND,li1,21.6200,10.8800,0.000000
FILLER_0_27,VGND,li1,18.1700,10.8800,0.000000
FILLER_0_15,VGND,li1,15.1800,10.8800,0.000000
FILLER_0_3,VGND,li1,9.6600,10.8800,0.000000
hold213,VGND,li1,145.3600,43.5200,0.000014
hold212,VGND,li1,156.4000,59.8400,0.000006
hold211,VGND,li1,19.7800,125.1200,0.000013
hold210,VGND,li1,82.3400,21.7600,0.000009
hold209,VGND,li1,106.2600,54.4000,0.000014
hold208,VGND,li1,49.6800,27.2000,0.000010
hold207,VGND,li1,49.6800,119.6800,0.000026
hold206,VGND,li1,20.7000,114.2400,0.000002
hold205,VGND,li1,26.2200,174.0800,0.000007
hold204,VGND,li1,42.7800,38.0800,0.000019
hold203,VGND,li1,25.3000,152.3200,0.000005
hold202,VGND,li1,46.9200,108.8000,0.000011
hold201,VGND,li1,72.2200,97.9200,0.000020
hold200,VGND,li1,123.7400,27.2000,0.000021
hold199,VGND,li1,102.5800,48.9600,0.000010
hold198,VGND,li1,123.7400,32.6400,0.000009
hold197,VGND,li1,97.9800,21.7600,0.000009
hold196,VGND,li1,40.9400,81.6000,0.000039
hold195,VGND,li1,101.6600,32.6400,0.000010
hold194,VGND,li1,24.8400,87.0400,0.000008
hold193,VGND,li1,146.2800,59.8400,0.000008
hold192,VGND,li1,108.5600,27.2000,0.000021
hold191,VGND,li1,59.3400,92.4800,0.000009
hold190,VGND,li1,137.5400,43.5200,0.000017
hold189,VGND,li1,40.0200,152.3200,0.000012
hold188,VGND,li1,76.3600,32.6400,0.000011
hold187,VGND,li1,99.3600,43.5200,0.000019
hold186,VGND,li1,162.3800,32.6400,0.000005
hold185,VGND,li1,17.0200,168.6400,0.000012
hold184,VGND,li1,159.1600,38.0800,0.000021
hold183,VGND,li1,132.0200,21.7600,0.000007
hold182,VGND,li1,138.0000,43.5200,0.000017
hold181,VGND,li1,143.9800,38.0800,0.000033
hold180,VGND,li1,152.7200,59.8400,0.000007
hold179,VGND,li1,132.0200,32.6400,0.000008
hold178,VGND,li1,138.0000,48.9600,0.000009
hold177,VGND,li1,86.4800,27.2000,0.000018
hold176,VGND,li1,149.5000,43.5200,0.000013
hold175,VGND,li1,157.7800,54.4000,0.000012
hold174,VGND,li1,118.6800,48.9600,0.000010
hold173,VGND,li1,74.9800,54.4000,0.000011
hold172,VGND,li1,60.7200,119.6800,0.000032
hold171,VGND,li1,49.6800,146.8800,0.000025
hold170,VGND,li1,61.1800,108.8000,0.000014
hold169,VGND,li1,79.1200,43.5200,0.000017
hold168,VGND,li1,66.2400,65.2800,0.000011
hold167,VGND,li1,17.4800,87.0400,0.000008
hold166,VGND,li1,33.5800,174.0800,0.000012
hold165,VGND,li1,72.2200,59.8400,0.000009
hold164,VGND,li1,43.2400,141.4400,0.000015
hold163,VGND,li1,54.7400,184.9600,0.000000
hold162,VGND,li1,20.7000,146.8800,0.000010
hold161,VGND,li1,67.1600,70.7200,0.000028
hold160,VGND,li1,56.1200,168.6400,0.000028
hold159,VGND,li1,25.7600,146.8800,0.000010
hold158,VGND,li1,20.7000,141.4400,0.000007
hold157,VGND,li1,59.8000,163.2000,0.000027
hold156,VGND,li1,60.7200,174.0800,0.000027
hold155,VGND,li1,20.7000,130.5600,0.000005
hold154,VGND,li1,52.9000,141.4400,0.000018
hold153,VGND,li1,118.6800,70.7200,0.000037
hold152,VGND,li1,55.2000,152.3200,0.000018
hold151,VGND,li1,127.4200,59.8400,0.000011
hold150,VGND,li1,28.5200,141.4400,0.000009
hold149,VGND,li1,20.7000,136.0000,0.000008
hold148,VGND,li1,46.4600,179.5200,0.000014
hold147,VGND,li1,169.7400,136.0000,0.000010
hold146,VGND,li1,67.1600,141.4400,0.000020
hold145,VGND,li1,80.9600,141.4400,0.000022
hold144,VGND,li1,124.6600,65.2800,0.000009
hold143,VGND,li1,55.6600,130.5600,0.000014
hold142,VGND,li1,123.7400,59.8400,0.000011
hold141,VGND,li1,116.8400,65.2800,0.000010
hold140,VGND,li1,136.6200,92.4800,0.000009
hold139,VGND,li1,63.4800,184.9600,0.000000
hold138,VGND,li1,115.4600,65.2800,0.000010
hold137,VGND,li1,117.7600,54.4000,0.000015
hold136,VGND,li1,64.8600,174.0800,0.000028
hold135,VGND,li1,147.6600,136.0000,0.000018
hold134,VGND,li1,104.8800,114.2400,0.000007
hold133,VGND,li1,59.3400,146.8800,0.000028
hold132,VGND,li1,166.9800,125.1200,0.000016
hold131,VGND,li1,86.9400,174.0800,0.000031
hold130,VGND,li1,116.8400,97.9200,0.000028
hold129,VGND,li1,123.7400,114.2400,0.000006
hold128,VGND,li1,93.3800,146.8800,0.000036
hold127,VGND,li1,137.0800,146.8800,0.000028
hold126,VGND,li1,117.7600,179.5200,0.000021
hold125,VGND,li1,147.6600,152.3200,0.000019
hold124,VGND,li1,131.1000,125.1200,0.000039
hold123,VGND,li1,131.5600,157.7600,0.000010
hold122,VGND,li1,92.9200,184.9600,0.000000
hold121,VGND,li1,164.6800,152.3200,0.000012
hold120,VGND,li1,99.3600,141.4400,0.000024
hold119,VGND,li1,68.0800,157.7600,0.000010
hold118,VGND,li1,120.9800,76.1600,0.000030
hold117,VGND,li1,102.1200,184.9600,0.000000
hold116,VGND,li1,92.4600,87.0400,0.000032
hold115,VGND,li1,136.6200,179.5200,0.000016
hold114,VGND,li1,134.7800,168.6400,0.000020
hold113,VGND,li1,127.8800,81.6000,0.000060
hold112,VGND,li1,105.3400,130.5600,0.000022
hold111,VGND,li1,131.1000,141.4400,0.000023
hold110,VGND,li1,60.2600,141.4400,0.000019
hold109,VGND,li1,153.1800,21.7600,0.000006
hold108,VGND,li1,119.1400,146.8800,0.000034
hold107,VGND,li1,103.0400,157.7600,0.000012
hold106,VGND,li1,165.6000,119.6800,0.000022
hold105,VGND,li1,129.2600,152.3200,0.000027
hold104,VGND,li1,80.9600,136.0000,0.000031
hold103,VGND,li1,84.1800,168.6400,0.000031
hold102,VGND,li1,65.3200,152.3200,0.000022
hold101,VGND,li1,132.4800,87.0400,0.000025
hold100,VGND,li1,140.7600,130.5600,0.000015
hold99,VGND,li1,127.8800,174.0800,0.000026
hold98,VGND,li1,145.3600,108.8000,0.000023
hold97,VGND,li1,115.9200,157.7600,0.000011
hold96,VGND,li1,140.7600,114.2400,0.000005
hold95,VGND,li1,164.6800,146.8800,0.000014
hold94,VGND,li1,72.2200,184.9600,0.000000
hold93,VGND,li1,149.5000,157.7600,0.000008
hold92,VGND,li1,104.4200,87.0400,0.000031
hold91,VGND,li1,122.3600,87.0400,0.000028
hold90,VGND,li1,85.1000,157.7600,0.000012
hold89,VGND,li1,72.2200,141.4400,0.000021
hold88,VGND,li1,115.0000,141.4400,0.000024
hold87,VGND,li1,111.3200,114.2400,0.000007
hold86,VGND,li1,164.6800,103.3600,0.000009
hold85,VGND,li1,158.2400,141.4400,0.000016
hold84,VGND,li1,85.1000,179.5200,0.000022
hold83,VGND,li1,157.7800,48.9600,0.000007
hold82,VGND,li1,128.3400,163.2000,0.000035
hold81,VGND,li1,156.8600,168.6400,0.000013
hold80,VGND,li1,135.7000,130.5600,0.000016
hold79,VGND,li1,168.8200,114.2400,0.000003
hold78,VGND,li1,158.2400,157.7600,0.000006
hold77,VGND,li1,166.5200,141.4400,0.000011
hold76,VGND,li1,102.1200,146.8800,0.000037
hold75,VGND,li1,136.6200,141.4400,0.000022
hold74,VGND,li1,140.7600,163.2000,0.000032
hold73,VGND,li1,143.0600,174.0800,0.000019
hold72,VGND,li1,157.7800,130.5600,0.000010
hold71,VGND,li1,97.9800,174.0800,0.000032
hold70,VGND,li1,119.1400,146.8800,0.000034
hold69,VGND,li1,164.6800,108.8000,0.000015
hold68,VGND,li1,91.0800,168.6400,0.000030
hold67,VGND,li1,77.2800,168.6400,0.000031
hold66,VGND,li1,118.6800,130.5600,0.000020
hold65,VGND,li1,154.5600,103.3600,0.000011
hold64,VGND,li1,127.8800,179.5200,0.000018
hold63,VGND,li1,143.5200,152.3200,0.000021
hold62,VGND,li1,125.5800,103.3600,0.000018
hold61,VGND,li1,105.3400,108.8000,0.000022
hold60,VGND,li1,155.0200,125.1200,0.000024
hold59,VGND,li1,145.3600,141.4400,0.000020
hold58,VGND,li1,129.2600,103.3600,0.000018
hold57,VGND,li1,93.3800,157.7600,0.000012
hold56,VGND,li1,110.8600,125.1200,0.000048
hold55,VGND,li1,162.3800,92.4800,0.000006
hold54,VGND,li1,92.9200,157.7600,0.000012
hold53,VGND,li1,135.2400,119.6800,0.000049
hold52,VGND,li1,149.5000,114.2400,0.000004
hold51,VGND,li1,84.1800,146.8800,0.000034
hold50,VGND,li1,76.8200,152.3200,0.000025
hold49,VGND,li1,93.8400,81.6000,0.000063
hold48,VGND,li1,143.5200,92.4800,0.000008
hold47,VGND,li1,146.7400,174.0800,0.000018
hold46,VGND,li1,86.0200,141.4400,0.000023
hold45,VGND,li1,100.2800,103.3600,0.000024
hold44,VGND,li1,93.8400,163.2000,0.000037
hold43,VGND,li1,136.6200,81.6000,0.000056
hold42,VGND,li1,155.0200,97.9200,0.000015
hold41,VGND,li1,115.0000,114.2400,0.000007
hold40,VGND,li1,106.7200,157.7600,0.000012
hold39,VGND,li1,110.8600,184.9600,0.000000
hold38,VGND,li1,134.3200,103.3600,0.000017
hold37,VGND,li1,115.0000,92.4800,0.000011
hold36,VGND,li1,132.0200,81.6000,0.000058
hold35,VGND,li1,146.7400,125.1200,0.000029
hold34,VGND,li1,155.9400,152.3200,0.000016
hold33,VGND,li1,138.4600,97.9200,0.000022
hold32,VGND,li1,93.8400,92.4800,0.000011
hold31,VGND,li1,157.3200,87.0400,0.000016
hold30,VGND,li1,149.5000,87.0400,0.000020
hold29,VGND,li1,105.3400,92.4800,0.000011
hold28,VGND,li1,143.0600,152.3200,0.000021
hold27,VGND,li1,119.1400,168.6400,0.000025
hold26,VGND,li1,156.8600,163.2000,0.000021
hold25,VGND,li1,97.9800,81.6000,0.000063
hold24,VGND,li1,109.4800,76.1600,0.000032
hold23,VGND,li1,115.9200,103.3600,0.000021
hold22,VGND,li1,126.9600,136.0000,0.000024
hold21,VGND,li1,138.9200,119.6800,0.000046
hold20,VGND,li1,114.0800,81.6000,0.000064
hold19,VGND,li1,116.8400,136.0000,0.000027
hold18,VGND,li1,101.2000,174.0800,0.000032
hold17,VGND,li1,118.6800,174.0800,0.000029
hold16,VGND,li1,109.0200,136.0000,0.000028
hold15,VGND,li1,106.7200,114.2400,0.000007
hold14,VGND,li1,153.6400,81.6000,0.000041
hold13,VGND,li1,127.8800,108.8000,0.000024
hold12,VGND,li1,147.2000,81.6000,0.000048
hold11,VGND,li1,110.8600,163.2000,0.000037
hold10,VGND,li1,155.0200,92.4800,0.000007
hold9,VGND,li1,80.0400,136.0000,0.000030
hold8,VGND,li1,123.7400,92.4800,0.000010
hold7,VGND,li1,110.8600,168.6400,0.000026
hold6,VGND,li1,161.0000,76.1600,0.000015
hold5,VGND,li1,152.7200,76.1600,0.000019
hold4,VGND,li1,144.4400,103.3600,0.000014
hold3,VGND,li1,71.3000,21.7600,0.000010
hold2,VGND,li1,20.7000,70.7200,0.000006
hold1,VGND,li1,78.6600,16.3200,0.000003
clkload27,VGND,li1,128.5700,125.1200,0.000040
clkload26,VGND,li1,149.5000,114.2400,0.000004
clkload25,VGND,li1,139.6100,163.2000,0.000032
clkload24,VGND,li1,110.4000,174.0800,0.000032
clkload23,VGND,li1,114.5400,152.3200,0.000032
clkload22,VGND,li1,106.2600,125.1200,0.000050
clkload21,VGND,li1,109.9400,70.7200,0.000041
clkload20,VGND,li1,100.9700,38.0800,0.000048
clkload19,VGND,li1,127.4200,38.0800,0.000044
clkload18,VGND,li1,145.5900,27.2000,0.000019
clkload17,VGND,li1,144.6700,54.4000,0.000016
clkload16,VGND,li1,164.4500,76.1600,0.000013
clkload15,VGND,li1,139.8400,81.6000,0.000054
clkload14,VGND,li1,65.5500,130.5600,0.000016
clkload13,VGND,li1,63.4800,168.6400,0.000031
clkload12,VGND,li1,21.3900,168.6400,0.000012
clkload11,VGND,li1,35.4200,141.4400,0.000014
clkload10,VGND,li1,10.8100,119.6800,0.000014
clkload9,VGND,li1,45.7700,125.1200,0.000037
clkload8,VGND,li1,20.4700,59.8400,0.000003
clkload7,VGND,li1,32.8900,27.2000,0.000006
clkload6,VGND,li1,69.0000,38.0800,0.000038
clkload5,VGND,li1,84.8700,81.6000,0.000062
clkload4,VGND,li1,47.6100,76.1600,0.000019
clkload3,VGND,li1,13.5700,87.0400,0.000009
clkload2,VGND,li1,118.9100,119.6800,0.000055
clkload1,VGND,li1,56.8100,119.6800,0.000030
clkload0,VGND,li1,54.0500,81.6000,0.000054
clkbuf_2_3__f_clk_10mhz,VGND,li1,120.9800,119.6800,0.000056
clkbuf_2_2__f_clk_10mhz,VGND,li1,122.3600,81.6000,0.000064
clkbuf_2_1__f_clk_10mhz,VGND,li1,52.4400,125.1200,0.000045
clkbuf_2_0__f_clk_10mhz,VGND,li1,56.1200,81.6000,0.000055
clkbuf_0_clk_10mhz,VGND,li1,88.7800,103.3600,0.000027
clkbuf_leaf_28_clk_10mhz,VGND,li1,15.4100,54.4000,0.000009
clkbuf_leaf_27_clk_10mhz,VGND,li1,34.2700,32.6400,0.000009
clkbuf_leaf_26_clk_10mhz,VGND,li1,73.8300,38.0800,0.000041
clkbuf_leaf_25_clk_10mhz,VGND,li1,85.7900,76.1600,0.000034
clkbuf_leaf_24_clk_10mhz,VGND,li1,101.8900,70.7200,0.000041
clkbuf_leaf_23_clk_10mhz,VGND,li1,102.8100,38.0800,0.000049
clkbuf_leaf_22_clk_10mhz,VGND,li1,123.9700,43.5200,0.000020
clkbuf_leaf_21_clk_10mhz,VGND,li1,150.1900,27.2000,0.000018
clkbuf_leaf_20_clk_10mhz,VGND,li1,148.8100,54.4000,0.000015
clkbuf_leaf_19_clk_10mhz,VGND,li1,163.0700,81.6000,0.000033
clkbuf_leaf_18_clk_10mhz,VGND,li1,139.1500,81.6000,0.000054
clkbuf_leaf_17_clk_10mhz,VGND,li1,112.4700,97.9200,0.000029
clkbuf_leaf_16_clk_10mhz,VGND,li1,126.7300,119.6800,0.000054
clkbuf_leaf_15_clk_10mhz,VGND,li1,150.6500,108.8000,0.000022
clkbuf_leaf_14_clk_10mhz,VGND,li1,153.8700,141.4400,0.000019
clkbuf_leaf_13_clk_10mhz,VGND,li1,134.5500,163.2000,0.000034
clkbuf_leaf_12_clk_10mhz,VGND,li1,106.9500,174.0800,0.000032
clkbuf_leaf_11_clk_10mhz,VGND,li1,107.4100,146.8800,0.000037
clkbuf_leaf_10_clk_10mhz,VGND,li1,103.2700,130.5600,0.000023
clkbuf_leaf_9_clk_10mhz,VGND,li1,66.4700,136.0000,0.000030
clkbuf_leaf_8_clk_10mhz,VGND,li1,79.3500,163.2000,0.000035
clkbuf_leaf_7_clk_10mhz,VGND,li1,60.4900,174.0800,0.000027
clkbuf_leaf_6_clk_10mhz,VGND,li1,21.8500,168.6400,0.000012
clkbuf_leaf_5_clk_10mhz,VGND,li1,34.2700,146.8800,0.000018
clkbuf_leaf_4_clk_10mhz,VGND,li1,14.9500,119.6800,0.000014
clkbuf_leaf_3_clk_10mhz,VGND,li1,48.9900,125.1200,0.000042
clkbuf_leaf_2_clk_10mhz,VGND,li1,65.5500,87.0400,0.000031
clkbuf_leaf_1_clk_10mhz,VGND,li1,47.1500,81.6000,0.000047
clkbuf_leaf_0_clk_10mhz,VGND,li1,14.0300,81.6000,0.000022
_1782__66,VGND,li1,81.1900,16.3200,0.000003
fanout65,VGND,li1,11.0400,174.0800,0.000007
fanout64,VGND,li1,13.3400,174.0800,0.000007
fanout63,VGND,li1,14.2600,168.6400,0.000012
fanout62,VGND,li1,18.8600,157.7600,0.000003
fanout61,VGND,li1,52.4400,130.5600,0.000013
fanout60,VGND,li1,56.1200,119.6800,0.000030
fanout59,VGND,li1,16.1000,136.0000,0.000008
fanout58,VGND,li1,11.5000,119.6800,0.000014
fanout57,VGND,li1,13.3400,92.4800,0.000002
fanout56,VGND,li1,58.8800,97.9200,0.000017
fanout55,VGND,li1,16.5600,97.9200,0.000005
fanout54,VGND,li1,12.8800,70.7200,0.000006
fanout53,VGND,li1,11.5000,54.4000,0.000009
fanout52,VGND,li1,12.8800,48.9600,0.000002
fanout51,VGND,li1,71.7600,76.1600,0.000029
fanout50,VGND,li1,72.6800,157.7600,0.000011
fanout49,VGND,li1,74.9800,87.0400,0.000031
fanout48,VGND,li1,139.8400,103.3600,0.000015
fanout47,VGND,li1,89.7000,76.1600,0.000034
fanout46,VGND,li1,145.8200,76.1600,0.000022
fanout45,VGND,li1,75.9000,81.6000,0.000060
fanout44,VGND,li1,146.2800,87.0400,0.000021
fanout43,VGND,li1,106.7200,130.5600,0.000022
fanout42,VGND,li1,94.7600,65.2800,0.000011
fanout41,VGND,li1,78.2000,81.6000,0.000061
fanout40,VGND,li1,80.0400,81.6000,0.000061
fanout39,VGND,li1,98.4400,70.7200,0.000040
fanout38,VGND,li1,124.6600,108.8000,0.000024
fanout37,VGND,li1,86.9400,81.6000,0.000062
fanout36,VGND,li1,107.6400,174.0800,0.000032
fanout35,VGND,li1,63.9400,125.1200,0.000048
fanout34,VGND,li1,81.8800,125.1200,0.000050
fanout33,VGND,li1,72.2200,125.1200,0.000049
fanout32,VGND,li1,76.3600,130.5600,0.000018
fanout31,VGND,li1,80.0400,119.6800,0.000040
fanout30,VGND,li1,80.0400,97.9200,0.000022
fanout29,VGND,li1,94.7600,97.9200,0.000026
fanout28,VGND,li1,29.9000,48.9600,0.000002
fanout27,VGND,li1,40.0200,70.7200,0.000015
fanout26,VGND,li1,86.4800,119.6800,0.000043
fanout25,VGND,li1,115.9200,27.2000,0.000021
fanout24,VGND,li1,143.0600,21.7600,0.000007
fanout23,VGND,li1,115.9200,21.7600,0.000008
fanout22,VGND,li1,89.7000,27.2000,0.000019
fanout21,VGND,li1,75.4400,59.8400,0.000009
fanout20,VGND,li1,84.6400,21.7600,0.000009
fanout19,VGND,li1,39.5600,103.3600,0.000010
fanout18,VGND,li1,83.2600,38.0800,0.000044
fanout17,VGND,li1,107.1800,59.8400,0.000012
fanout16,VGND,li1,85.1000,38.0800,0.000045
fanout15,VGND,li1,28.9800,70.7200,0.000009
fanout14,VGND,li1,49.6800,130.5600,0.000013
fanout13,VGND,li1,113.1600,54.4000,0.000014
fanout12,VGND,li1,117.3000,32.6400,0.000009
max_cap11,VGND,li1,102.8100,103.3600,0.000024
fanout10,VGND,li1,30.3600,119.6800,0.000014
fanout9,VGND,li1,34.9600,97.9200,0.000008
output8,VGND,li1,66.2400,184.9600,0.000000
output7,VGND,li1,7.8200,87.0400,0.000009
output6,VGND,li1,78.6600,10.8800,0.000000
output5,VGND,li1,72.2200,10.8800,0.000000
output4,VGND,li1,7.8200,125.1200,0.000013
output3,VGND,li1,46.4600,184.9600,0.000000
input2,VGND,li1,7.5900,65.2800,0.000005
input1,VGND,li1,7.5900,174.0800,0.000007
_1782__68,VGND,li1,80.2700,10.8800,0.000000
_1783__67,VGND,li1,163.9900,43.5200,0.000009
TAP_TAPCELL_ROW_63_556,VGND,li1,173.1900,184.6680,0.000000
TAP_TAPCELL_ROW_63_555,VGND,li1,160.3100,184.6680,0.000000
TAP_TAPCELL_ROW_63_554,VGND,li1,147.4300,184.6680,0.000000
TAP_TAPCELL_ROW_63_553,VGND,li1,134.5500,184.6680,0.000000
TAP_TAPCELL_ROW_63_552,VGND,li1,121.6700,184.6680,0.000000
TAP_TAPCELL_ROW_63_551,VGND,li1,108.7900,184.6680,0.000000
TAP_TAPCELL_ROW_63_550,VGND,li1,95.9100,184.6680,0.000000
TAP_TAPCELL_ROW_63_549,VGND,li1,83.0300,184.6680,0.000000
TAP_TAPCELL_ROW_63_548,VGND,li1,70.1500,184.6680,0.000000
TAP_TAPCELL_ROW_63_547,VGND,li1,57.2700,184.6680,0.000000
TAP_TAPCELL_ROW_63_546,VGND,li1,44.3900,184.6680,0.000000
TAP_TAPCELL_ROW_63_545,VGND,li1,31.5100,184.6680,0.000000
TAP_TAPCELL_ROW_63_544,VGND,li1,18.6300,184.6680,0.000000
TAP_TAPCELL_ROW_62_543,VGND,li1,173.1900,179.8110,0.000004
TAP_TAPCELL_ROW_62_542,VGND,li1,147.4300,179.8110,0.000012
TAP_TAPCELL_ROW_62_541,VGND,li1,121.6700,179.8110,0.000020
TAP_TAPCELL_ROW_62_540,VGND,li1,95.9100,179.8110,0.000023
TAP_TAPCELL_ROW_62_539,VGND,li1,70.1500,179.8110,0.000020
TAP_TAPCELL_ROW_62_538,VGND,li1,44.3900,179.8110,0.000013
TAP_TAPCELL_ROW_62_537,VGND,li1,18.6300,179.8110,0.000005
TAP_TAPCELL_ROW_61_536,VGND,li1,160.3100,179.2280,0.000009
TAP_TAPCELL_ROW_61_535,VGND,li1,134.5500,179.2280,0.000016
TAP_TAPCELL_ROW_61_534,VGND,li1,108.7900,179.2280,0.000022
TAP_TAPCELL_ROW_61_533,VGND,li1,83.0300,179.2280,0.000022
TAP_TAPCELL_ROW_61_532,VGND,li1,57.2700,179.2280,0.000017
TAP_TAPCELL_ROW_61_531,VGND,li1,31.5100,179.2280,0.000007
TAP_TAPCELL_ROW_60_530,VGND,li1,173.1900,174.3710,0.000006
TAP_TAPCELL_ROW_60_529,VGND,li1,147.4300,174.3710,0.000018
TAP_TAPCELL_ROW_60_528,VGND,li1,121.6700,174.3710,0.000028
TAP_TAPCELL_ROW_60_527,VGND,li1,95.9100,174.3710,0.000031
TAP_TAPCELL_ROW_60_526,VGND,li1,70.1500,174.3710,0.000029
TAP_TAPCELL_ROW_60_525,VGND,li1,44.3900,174.3710,0.000018
TAP_TAPCELL_ROW_60_524,VGND,li1,18.6300,174.3710,0.000007
TAP_TAPCELL_ROW_59_523,VGND,li1,160.3100,173.7880,0.000012
TAP_TAPCELL_ROW_59_522,VGND,li1,134.5500,173.7880,0.000023
TAP_TAPCELL_ROW_59_521,VGND,li1,108.7900,173.7880,0.000032
TAP_TAPCELL_ROW_59_520,VGND,li1,83.0300,173.7880,0.000030
TAP_TAPCELL_ROW_59_519,VGND,li1,57.2700,173.7880,0.000025
TAP_TAPCELL_ROW_59_518,VGND,li1,31.5100,173.7880,0.000010
TAP_TAPCELL_ROW_58_517,VGND,li1,173.1900,168.9310,0.000006
TAP_TAPCELL_ROW_58_516,VGND,li1,147.4300,168.9310,0.000017
TAP_TAPCELL_ROW_58_515,VGND,li1,121.6700,168.9310,0.000024
TAP_TAPCELL_ROW_58_514,VGND,li1,95.9100,168.9310,0.000029
TAP_TAPCELL_ROW_58_513,VGND,li1,70.1500,168.9310,0.000031
TAP_TAPCELL_ROW_58_512,VGND,li1,44.3900,168.9310,0.000021
TAP_TAPCELL_ROW_58_511,VGND,li1,18.6300,168.9310,0.000012
TAP_TAPCELL_ROW_57_510,VGND,li1,160.3100,168.3480,0.000012
TAP_TAPCELL_ROW_57_509,VGND,li1,134.5500,168.3480,0.000021
TAP_TAPCELL_ROW_57_508,VGND,li1,108.7900,168.3480,0.000027
TAP_TAPCELL_ROW_57_507,VGND,li1,83.0300,168.3480,0.000031
TAP_TAPCELL_ROW_57_506,VGND,li1,57.2700,168.3480,0.000028
TAP_TAPCELL_ROW_57_505,VGND,li1,31.5100,168.3480,0.000014
